T,V_Proc,V_set,Error,Out,Calc,P,I,D,dt
3.15372633934021,2.353515625,3.8,-1.4464843749999998,57.97125952813532,-0.8141527371006156,-0.7377070312499999,-0.04392383139648457,-0.032521874454131135,0.015013933181762695
3.1687405109405518,2.3486328125,3.8,-1.4513671874999998,58.796500456031204,-0.8252409278958849,-0.7401972656249999,-0.05252230425011449,-0.032521358020770476,0.015014171600341797
3.1827542781829834,2.4072265625,3.8,-1.3927734374999998,59.15038745968494,-0.35388700365373804,-0.710314453125,-0.06168817201977213,0.4181156214910341,0.01401376724243164
3.1977672576904297,2.3193359375,3.8,-1.4806640624999998,60.558032898128914,-1.4076454384439683,-0.755138671875,-0.06707584024013992,-0.5854309263288284,0.015012979507446289
3.212780475616455,2.3828125,3.8,-1.4171874999999998,60.92861369134824,-0.3705807932193259,-0.722765625,-0.07061967830349306,0.4228045100841671,0.01501321792602539
3.226794481277466,2.3828125,3.8,-1.4171874999999998,61.72885622407029,-0.8002425327220546,-0.722765625,-0.07747690772205462,0.0,0.014014005661010742
3.2408061027526855,4.658203125,3.8,0.8582031250000002,45.10791805008509,16.620938173985206,0.4376835937500001,-0.05605525998668406,16.23930984022189,0.014011621475219727
3.2568211555480957,2.3828125,3.8,-1.4171874999999998,60.09751654353025,-14.989598493445158,-0.722765625,-0.05900817958670676,-14.207824688858452,0.016015052795410156
3.2698349952697754,2.36328125,3.8,-1.4367187499999998,61.05197550378561,-0.9544589602553661,-0.7327265624999999,-0.07165178805288931,-0.15008060970247694,0.013013839721679688
3.283846855163574,2.3486328125,3.8,-1.4513671874999998,61.97549614477494,-0.9235206409893206,-0.7401972656249999,-0.07878024111215126,-0.10454313425216949,0.014011859893798828
3.298858880996704,2.4169921875,3.8,-1.3830078124999998,62.305035837209665,-0.3295396924347264,-0.705333984375,-0.07956979922148298,0.4553640911617565,0.015012025833129883
3.311870574951172,2.32421875,3.8,-1.4757812499999998,63.86177714262485,-1.5567413054151875,-0.7526484374999999,-0.09109240982998361,-0.713000458085204,0.013011693954467773
3.3248820304870605,2.3828125,3.8,-1.4171874999999998,64.23523595842147,-0.3734588157966151,-0.722765625,-0.10101752106377533,0.45032433026716023,0.013011455535888672
3.3388967514038086,2.373046875,3.8,-1.4269531249999998,65.1362821817203,-0.9010462232988332,-0.7277460937499999,-0.10361893462521733,-0.06968119492361607,0.014014720916748047
3.351907253265381,2.353515625,3.8,-1.4464843749999998,66.13703718020169,-1.0007549984813808,-0.7377070312499999,-0.11292885416559376,-0.15011911306578707,0.013010501861572266
3.3659205436706543,2.3876953125,3.8,-1.4123046874999998,66.72705550638977,-0.5900183261880868,-0.7202753906249999,-0.11365201409854359,0.24390907853545665,0.014013290405273438
3.378931760787964,2.3681640625,3.8,-1.4318359374999998,67.72940383421252,-1.0023483278227476,-0.730236328125,-0.12200113901572542,-0.15011086068202226,0.01301121711730957
3.3909428119659424,2.3486328125,3.8,-1.4513671874999998,68.77151705717209,-1.0421132229595718,-0.7401972656249999,-0.13930529394976096,-0.16261066338481084,0.012011051177978516
3.404956817626953,2.421875,3.8,-1.3781249999999998,69.08754787622934,-0.3160308190572465,-0.7028437499999999,-0.13582270423307471,0.5226356351758281,0.014014005661010742
